Symbol,Name,Sector,Industry,MarketCap,SummaryQuote,ADRTSO,?field0,LastSale,
"UFCS","United Fire Group Inc","Finance","Property-Casualty Insurers",1350209391.3,"https://www.nasdaq.com/symbol/ufcs",null,null,53.9,
"STKL","SunOpta Inc.","Consumer Services","Farming/Seeds/Milling",651919721.64,"https://www.nasdaq.com/symbol/stkl",null,null,7.48,
"MUDS","Mudrick Capital Acquisition Corporation","Finance","Business Services",61285803.12,"https://www.nasdaq.com/symbol/muds",null,2018,9.77,
"PSDO","Presidio Inc.","Technology","Retail: Computer Software & Peripheral Equipment",1076396704.08,"https://www.nasdaq.com/symbol/psdo",null,2017,13.08,
"RICK","RCI Hospitality Holdings Inc.","Consumer Services","Restaurants",253075234.44,"https://www.nasdaq.com/symbol/rick",null,1995,26.04,
"FLIR","FLIR Systems Inc.","Capital Goods","Industrial Machinery/Components",6398587404.28,"https://www.nasdaq.com/symbol/flir",null,1993,46.36,
"VXUS","Vanguard Total International Stock ETF",null,null,10272676265.36,"https://www.nasdaq.com/symbol/vxus",null,null,48.97,
"TUSK","Mammoth Energy Services Inc.","Energy","Oilfield Services/Equipment",1162752514.44,"https://www.nasdaq.com/symbol/tusk",null,2016,25.98,
"GSBC","Great Southern Bancorp Inc.","Finance","Major Banks",761005126.88,"https://www.nasdaq.com/symbol/gsbc",null,1989,53.81,
"TACT","TransAct Technologies Incorporated","Technology","Computer peripheral equipment",110557478.8856,"https://www.nasdaq.com/symbol/tact",null,1996,14.9852,
"KBWY","Invesco KBW Premium Yield Equity REIT ETF",null,null,394953000,"https://www.nasdaq.com/symbol/kbwy",null,null,31.98,
"AGND","WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund",null,null,39600000,"https://www.nasdaq.com/symbol/agnd",null,null,44,
"SONC","Sonic Corp.","Consumer Services","Restaurants",1545275807.9,"https://www.nasdaq.com/symbol/sonc",null,1991,43.3,
"ODP","Office Depot Inc.","Consumer Services","Other Specialty Stores",1430489609.46,"https://www.nasdaq.com/symbol/odp",null,null,2.58,
"FTXO","First Trust Nasdaq Bank ETF",null,null,244660551.78,"https://www.nasdaq.com/symbol/ftxo",null,null,25.89,
"JD","JD.com Inc.","Consumer Services","Other Specialty Stores",20648679686.34,"https://www.nasdaq.com/symbol/jd","922639843",2014,22.38,
"ELGX","Endologix Inc.","Health Care","Medical/Dental Instruments",104084819.72,"https://www.nasdaq.com/symbol/elgx",null,null,1.22,
"FRPH","FRP Holdings Inc.","Finance","Real Estate",502300950,"https://www.nasdaq.com/symbol/frph",null,null,50,
"DOX","Amdocs Limited","Technology","EDP Services",8864295480,"https://www.nasdaq.com/symbol/dox",null,null,62.67,
"WHLRP","Wheeler Real Estate Investment Trust Inc.","Consumer Services","Real Estate Investment Trusts",12441600,"https://www.nasdaq.com/symbol/whlrp",null,null,17.28,
"PLSE","Pulse Biosciences Inc","Health Care","Medical/Dental Instruments",199258882.8,"https://www.nasdaq.com/symbol/plse",null,2016,11.8,
"STNLW","Sentinel Energy Services Inc.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/stnlw",null,2017,1.11,
"MATW","Matthews International Corporation","Capital Goods","Metal Fabrications",1328512296.58,"https://www.nasdaq.com/symbol/matw",null,1994,41.39,
"CHRS","Coherus BioSciences Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",796894717.25,"https://www.nasdaq.com/symbol/chrs",null,2014,11.75,
"VKTXW","Viking Therapeutics Inc.","Health Care","Major Pharmaceuticals",0,"https://www.nasdaq.com/symbol/vktxw",null,null,11,
"FFNW","First Financial Northwest Inc.","Finance","Major Banks",164373213.36,"https://www.nasdaq.com/symbol/ffnw",null,null,15.06,
"ESGG","FlexShares STOXX Global ESG Impact Index Fund",null,null,72744090.93,"https://www.nasdaq.com/symbol/esgg",null,null,90.93,
"NNBR","NN Inc.","Capital Goods","Metal Fabrications",325542862.5,"https://www.nasdaq.com/symbol/nnbr",null,1994,11.74,
"FJP","First Trust Japan AlphaDEX Fund",null,null,163200102,"https://www.nasdaq.com/symbol/fjp",null,null,51,
"ALCO","Alico Inc.","Consumer Non-Durables","Farming/Seeds/Milling",273632565.09,"https://www.nasdaq.com/symbol/alco",null,null,33.37,
"BRACU","Black Ridge Acquisition Corp.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/bracu",null,2017,11.155,
"AMTX","Aemetis Inc","Basic Industries","Major Chemicals",18293626.294,"https://www.nasdaq.com/symbol/amtx",null,null,0.9046,
"OPNT","Opiant Pharmaceuticals Inc.","Basic Industries","Precious Metals",65302036.088,"https://www.nasdaq.com/symbol/opnt",null,null,17.704,
"UONEK","Urban One Inc.","Consumer Services","Broadcasting",107561190.22,"https://www.nasdaq.com/symbol/uonek",null,null,2.26,
"ORMP","Oramed Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",71881226.1,"https://www.nasdaq.com/symbol/ormp",null,null,4.14,
"HNRG","Hallador Energy Company","Energy","Coal Mining",194943355.4,"https://www.nasdaq.com/symbol/hnrg",null,null,6.46,
"SSC","Seven Stars Cloud Group Inc.","Consumer Services","Television Services",209918398.13,"https://www.nasdaq.com/symbol/ssc",null,null,2.87,
"PEGI","Pattern Energy Group Inc.","Public Utilities","Electric Utilities: Central",1769926788.69,"https://www.nasdaq.com/symbol/pegi",null,2013,18.01,
"PFF","iShares U.S. Preferred Stock ETF",null,null,15202310000,"https://www.nasdaq.com/symbol/pff",null,null,36.11,
"AKAM","Akamai Technologies Inc.","Miscellaneous","Business Services",12297560761.4,"https://www.nasdaq.com/symbol/akam",null,1999,72.55,
"ACWX","iShares MSCI ACWI ex US Index Fund",null,null,2757900000,"https://www.nasdaq.com/symbol/acwx",null,null,43.5,
"MGLN","Magellan Health Inc.","Health Care","Hospital/Nursing Management",1578896080.7,"https://www.nasdaq.com/symbol/mgln",null,null,64.3,
"FDEF","First Defiance Financial Corp.","Finance","Savings Institutions",549193977.8,"https://www.nasdaq.com/symbol/fdef",null,null,26.92,
"NEBU","Nebula Acquisition Corporation","Finance","Business Services",78883187.1227,"https://www.nasdaq.com/symbol/nebu",null,2018,9.7399,
"CATC","Cambridge Bancorp","Finance","Major Banks",352974014,"https://www.nasdaq.com/symbol/catc",null,null,86,
"BCML","BayCom Corp","Finance","Major Banks",256406197.25,"https://www.nasdaq.com/symbol/bcml",null,2018,23.59,
"NATR","Nature&#39;s Sunshine Products Inc.","Health Care","Major Pharmaceuticals",173126581.45,"https://www.nasdaq.com/symbol/natr",null,null,9.05,
"QUMU","Qumu Corporation","Technology","Computer Software: Prepackaged Software",23347377.7653,"https://www.nasdaq.com/symbol/qumu",null,null,2.4501,
"CLPS","CLPS Incorporation","Technology","Computer Software: Prepackaged Software",94624673.85,"https://www.nasdaq.com/symbol/clps",null,2018,6.85,
"UTSI","UTStarcom Holdings Corp","Consumer Durables","Telecommunications Equipment",130652052.44,"https://www.nasdaq.com/symbol/utsi",null,2000,3.64,
"TUSA","First Trust Total US Market AlphaDEX ETF",null,null,14440024.1776,"https://www.nasdaq.com/symbol/tusa",null,null,32.0888,
"TSCO","Tractor Supply Company","Consumer Services","RETAIL: Building Materials",11376556831.8,"https://www.nasdaq.com/symbol/tsco",null,1994,93.4,
"SSFN","Stewardship Financial Corp","Finance","Major Banks",83119624.6,"https://www.nasdaq.com/symbol/ssfn",null,null,9.58,
"ARLP","Alliance Resource Partners L.P.","Energy","Coal Mining",2460552495.62,"https://www.nasdaq.com/symbol/arlp",null,1999,18.73,
"IVFGC","Ivy NextShares",null,null,0,"https://www.nasdaq.com/symbol/ivfgc",null,null,100.02,
"PODD","Insulet Corporation","Health Care","Medical/Dental Instruments",5036574914.44,"https://www.nasdaq.com/symbol/podd",null,2007,85.37,
"RNDB","Randolph Bancorp Inc.","Finance","Major Banks",91313889,"https://www.nasdaq.com/symbol/rndb",null,2016,15.25,
"SCVL","Shoe Carnival Inc.","Consumer Services","Clothing/Shoe/Accessory Stores",664962420.34,"https://www.nasdaq.com/symbol/scvl",null,1993,41.33,
"ALOT","AstroNova Inc.","Technology","Computer peripheral equipment",129555383.79,"https://www.nasdaq.com/symbol/alot",null,1983,18.89,
"AMCN","AirMedia Group Inc","Technology","Advertising",15306221.3612,"https://www.nasdaq.com/symbol/amcn","45177749",2007,0.3388,
"SPWR","SunPower Corporation","Technology","Semiconductors",905171914.2,"https://www.nasdaq.com/symbol/spwr",null,2005,6.42,
"ADP","Automatic Data Processing Inc.","Technology","EDP Services",60042992575.66,"https://www.nasdaq.com/symbol/adp",null,null,137.26,
"CVTI","Covenant Transportation Group Inc.","Transportation","Trucking Freight/Courier Services",466099797.24,"https://www.nasdaq.com/symbol/cvti",null,1994,25.41,
"INTU","Intuit Inc.","Technology","Computer Software: Prepackaged Software",52458604536,"https://www.nasdaq.com/symbol/intu",null,1993,202.8,
"ICON","Iconix Brand Group Inc.","Consumer Non-Durables","Shoe Manufacturing",12643586.535,"https://www.nasdaq.com/symbol/icon",null,null,0.185,
"KWEB","KraneShares Trust KraneShares CSI China Internet ETF",null,null,135864000,"https://www.nasdaq.com/symbol/kweb",null,null,39.96,
"WING","Wingstop Inc.","Consumer Services","Restaurants",1834366299.22,"https://www.nasdaq.com/symbol/wing",null,2015,62.66,
"JASNW","Jason Industries Inc.","Consumer Durables","Miscellaneous manufacturing industries",0,"https://www.nasdaq.com/symbol/jasnw",null,2013,0.007,
"GPAQU","Gordon Pointe Acquisition Corp.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/gpaqu",null,2018,10.45,
"UNTY","Unity Bancorp Inc.","Finance","Major Banks",229107755.14,"https://www.nasdaq.com/symbol/unty",null,null,21.34,
"FID","First Trust S&P International Dividend Aristocrats ETF",null,null,11238532.11,"https://www.nasdaq.com/symbol/fid",null,null,16.055,
"DRIOW","DarioHealth Corp.","Health Care","Medical/Dental Instruments",0,"https://www.nasdaq.com/symbol/driow",null,null,0.18,
"SBUX","Starbucks Corporation","Consumer Services","Restaurants",79043769000,"https://www.nasdaq.com/symbol/sbux",null,1992,58.59,
"AERI","Aerie Pharmaceuticals Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",2335729367.45,"https://www.nasdaq.com/symbol/aeri",null,2013,51.65,
"DYNT","Dynatronics Corporation","Health Care","Medical/Dental Instruments",21165198.3744,"https://www.nasdaq.com/symbol/dynt",null,null,2.5728,
"ICBK","County Bancorp Inc.","Finance","Major Banks",147241125.78,"https://www.nasdaq.com/symbol/icbk",null,2015,21.99,
"KIRK","Kirkland&#39;s Inc.","Consumer Services","Other Specialty Stores",159246897.29,"https://www.nasdaq.com/symbol/kirk",null,2002,10.27,
"CPTA","Capitala Finance Corp.",null,null,131209881,"https://www.nasdaq.com/symbol/cpta",null,2013,8.2,
"JKI","iShares Morningstar Mid-Cap ETF",null,null,432402000,"https://www.nasdaq.com/symbol/jki",null,null,151.72,
"FEUZ","First Trust Eurozone AlphaDEX ETF",null,null,71636248.473,"https://www.nasdaq.com/symbol/feuz",null,null,36.7365,
"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF",null,null,33145000,"https://www.nasdaq.com/symbol/cfo",null,null,47.35,
"CRNX","Crinetics Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",576581544,"https://www.nasdaq.com/symbol/crnx",null,2018,24,
"EBAY","eBay Inc.","Miscellaneous","Business Services",27133450333.62,"https://www.nasdaq.com/symbol/ebay",null,1998,27.42,
"CMSSR","CM Seven Star Acquisition Corporation","Finance","Business Services",0,"https://www.nasdaq.com/symbol/cmssr",null,2017,0.35,
"IDRA","Idera Pharmaceuticals Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",186956108.64,"https://www.nasdaq.com/symbol/idra",null,null,6.88,
"CNFRL","Conifer Holdings Inc.","Finance","Property-Casualty Insurers",0,"https://www.nasdaq.com/symbol/cnfrl",null,null,null,
"GTIM","Good Times Restaurants Inc.","Consumer Services","Restaurants",56871248.4,"https://www.nasdaq.com/symbol/gtim",null,null,4.56,
"ACMR","ACM Research Inc.","Technology","Industrial Machinery/Components",150399509.6,"https://www.nasdaq.com/symbol/acmr",null,2017,9.47,
"RMNI","Rimini Street Inc.","Miscellaneous","Business Services",438533299.68,"https://www.nasdaq.com/symbol/rmni",null,2015,6.96,
"FVE","Five Star Senior Living Inc.","Health Care","Hospital/Nursing Management",34497499.608,"https://www.nasdaq.com/symbol/fve",null,null,0.682,
"GNMX","Aevi Genomic Medicine Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",64087989.48,"https://www.nasdaq.com/symbol/gnmx",null,null,1.08,
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF",null,null,14273600,"https://www.nasdaq.com/symbol/jsmd",null,null,40.55,
"KGJI","Kingold Jewelry Inc.","Miscellaneous","Business Services",62953276.6044,"https://www.nasdaq.com/symbol/kgji",null,null,0.9522,
"GASS","StealthGas Inc.","Transportation","Marine Transportation",129945435.38,"https://www.nasdaq.com/symbol/gass",null,2005,3.26,
"YORW","The York Water Company","Public Utilities","Water Supply",413540349.28,"https://www.nasdaq.com/symbol/yorw",null,null,32.02,
"PRPH","ProPhase Labs Inc.","Health Care","Major Pharmaceuticals",34164453.2,"https://www.nasdaq.com/symbol/prph",null,null,2.96,
"FBZ","First Trust Brazil AlphaDEX Fund",null,null,8070086.9002,"https://www.nasdaq.com/symbol/fbz",null,null,13.4501,
"QUIK","QuickLogic Corporation","Technology","Semiconductors",77528162.9171,"https://www.nasdaq.com/symbol/quik",null,1999,0.8197,
"VIAV","Viavi Solutions Inc.","Technology","Semiconductors",2593597523.72,"https://www.nasdaq.com/symbol/viav",null,null,11.38,
"MYRG","MYR Group Inc.","Basic Industries","Water Supply",563727504.12,"https://www.nasdaq.com/symbol/myrg",null,null,34.03,
"MCHI","iShares MSCI China ETF",null,null,3329412000,"https://www.nasdaq.com/symbol/mchi",null,null,51.86,
"GFN","General Finance Corporation","Technology","Diversified Commercial Services",347574131.46,"https://www.nasdaq.com/symbol/gfn",null,null,12.99,
"MCHX","Marchex Inc.","Miscellaneous","Business Services",111142748.08,"https://www.nasdaq.com/symbol/mchx",null,2004,2.66,
"CYCC","Cyclacel Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",14996808.75,"https://www.nasdaq.com/symbol/cycc",null,null,1.25,
"QADA","QAD Inc.","Technology","Computer Software: Prepackaged Software",817648287.68,"https://www.nasdaq.com/symbol/qada",null,null,42.07,
"OBLN","Obalon Therapeutics Inc.","Health Care","Medical/Dental Instruments",46337567.9,"https://www.nasdaq.com/symbol/obln",null,2016,1.99,
"TNXP","Tonix Pharmaceuticals Holding Corp.","Health Care","Major Pharmaceuticals",6088435.84,"https://www.nasdaq.com/symbol/tnxp",null,null,0.64,
"PFIE","Profire Energy Inc.","Energy","Metal Fabrications",116840287.89,"https://www.nasdaq.com/symbol/pfie",null,null,2.43,
"ACT","AdvisorShares Vice ETF",null,null,14095070,"https://www.nasdaq.com/symbol/act",null,null,25.6274,
"VEAC","Vantage Energy Acquisition Corp.","Finance","Business Services",157304020,"https://www.nasdaq.com/symbol/veac",null,2017,10,
"PAVMZ","PAVmed Inc.","Health Care","Medical/Dental Instruments",0,"https://www.nasdaq.com/symbol/pavmz",null,null,0.37,
"STLRU","Stellar Acquisition III Inc.","Technology","EDP Services",0,"https://www.nasdaq.com/symbol/stlru",null,2016,10.5,
"CERS","Cerus Corporation","Health Care","Medical/Dental Instruments",841689405.84,"https://www.nasdaq.com/symbol/cers",null,1997,6.29,
"CMCSA","Comcast Corporation","Consumer Services","Television Services",171561824838.99,"https://www.nasdaq.com/symbol/cmcsa",null,null,37.71,
"CID","VictoryShares International High Div Volatility Wtd ETF",null,null,0,"https://www.nasdaq.com/symbol/cid",null,null,31.115,
"FTXH","First Trust Nasdaq Pharmaceuticals ETF",null,null,3242743.236,"https://www.nasdaq.com/symbol/ftxh",null,null,21.618,
"TESS","TESSCO Technologies Incorporated","Consumer Non-Durables","Electronic Components",98001997.65,"https://www.nasdaq.com/symbol/tess",null,1994,11.63,
"SBSI","Southside Bancshares Inc.","Finance","Major Banks",1101104493.36,"https://www.nasdaq.com/symbol/sbsi",null,null,31.38,
"CHSCM","CHS Inc","Consumer Services","Farming/Seeds/Milling",480700000,"https://www.nasdaq.com/symbol/chscm",null,null,25.3,
"CPTAG","Capitala Finance Corp.",null,null,0,"https://www.nasdaq.com/symbol/cptag",null,null,24.7,
"BIOL","Biolase Inc.","Health Care","Medical/Dental Instruments",27187909.32,"https://www.nasdaq.com/symbol/biol",null,null,1.32,
"CETX","Cemtrex Inc.","Capital Goods","Industrial Machinery/Components",15988422.36,"https://www.nasdaq.com/symbol/cetx",null,null,1.24,
"OSTK","Overstock.com Inc.","Consumer Services","Catalog/Specialty Distribution",577585396.74,"https://www.nasdaq.com/symbol/ostk",null,2002,19.91,
"MINI","Mobile Mini Inc.","Capital Goods","Metal Fabrications",1802893271.64,"https://www.nasdaq.com/symbol/mini",null,1994,40.34,
"CYCCP","Cyclacel Pharmaceuticals Inc.","Health Care","Major Pharmaceuticals",1647430.9401,"https://www.nasdaq.com/symbol/cyccp",null,null,4.9137,
"EXLS","ExlService Holdings Inc.","Miscellaneous","Business Services",2156709957.6,"https://www.nasdaq.com/symbol/exls",null,2006,62.7,
"WRLSW","Pensare Acquisition Corp.","Finance","Business Services",0,"https://www.nasdaq.com/symbol/wrlsw",null,2017,0.45,
"ZIV","Credit Suisse AG","Finance","Investment Bankers/Brokers/Service",109740260,"https://www.nasdaq.com/symbol/ziv",null,null,64.82,
"KEYW","The KEYW Holding Corporation","Technology","EDP Services",383069875.2,"https://www.nasdaq.com/symbol/keyw",null,2010,7.68,
"NTAP","NetApp Inc.","Technology","Electronic Components",19849577373.12,"https://www.nasdaq.com/symbol/ntap",null,1995,76.56,
"GLAD","Gladstone Capital Corporation","Consumer Non-Durables","Textiles",254378225.85,"https://www.nasdaq.com/symbol/glad",null,2001,9.15,
